"","group","item","class","name","parnum","value","lbound","ubound","est","prior.type","prior_1","prior_2"
"9737","all","X2794","dich","a1",9737,0.851,-Inf,Inf,TRUE,"none",NA,NA
"97371","all","X2794","dich","a2",9737,0.629818830691078,-Inf,Inf,TRUE,"none",NA,NA
"9738","all","X2794","dich","d",9738,3.33471512793248,-Inf,Inf,TRUE,"none",NA,NA
"9739","all","X2794","dich","g",9739,0,0,1,FALSE,"none",NA,NA
"9740","all","X2794","dich","u",9740,1,0,1,FALSE,"none",NA,NA
"9741","all","X2795","dich","a1",9741,0.851,-Inf,Inf,TRUE,"none",NA,NA
"97411","all","X2795","dich","a2",9741,0.844696627010895,-Inf,Inf,TRUE,"none",NA,NA
"9742","all","X2795","dich","d",9742,3.73629467393874,-Inf,Inf,TRUE,"none",NA,NA
"9743","all","X2795","dich","g",9743,0,0,1,FALSE,"none",NA,NA
"9744","all","X2795","dich","u",9744,1,0,1,FALSE,"none",NA,NA
"9745","all","X2796","dich","a1",9745,0.851,-Inf,Inf,TRUE,"none",NA,NA
"97451","all","X2796","dich","a2",9745,0.149980057365001,-Inf,Inf,TRUE,"none",NA,NA
"9746","all","X2796","dich","d",9746,3.78202124077846,-Inf,Inf,TRUE,"none",NA,NA
"9747","all","X2796","dich","g",9747,0,0,1,FALSE,"none",NA,NA
"9748","all","X2796","dich","u",9748,1,0,1,FALSE,"none",NA,NA
"9749","all","X2797","dich","a1",9749,0.851,-Inf,Inf,TRUE,"none",NA,NA
"97491","all","X2797","dich","a2",9749,0.873915645160678,-Inf,Inf,TRUE,"none",NA,NA
"9750","all","X2797","dich","d",9750,2.85932667053377,-Inf,Inf,TRUE,"none",NA,NA
"9751","all","X2797","dich","g",9751,0,0,1,FALSE,"none",NA,NA
"9752","all","X2797","dich","u",9752,1,0,1,FALSE,"none",NA,NA
"9753","all","X2798","dich","a1",9753,0.851,-Inf,Inf,TRUE,"none",NA,NA
"97531","all","X2798","dich","a2",9753,0.312912649357612,-Inf,Inf,TRUE,"none",NA,NA
"9754","all","X2798","dich","d",9754,3.85750065238451,-Inf,Inf,TRUE,"none",NA,NA
"9755","all","X2798","dich","g",9755,0,0,1,FALSE,"none",NA,NA
"9756","all","X2798","dich","u",9756,1,0,1,FALSE,"none",NA,NA
"9757","all","X2799","dich","a1",9757,0.851,-Inf,Inf,TRUE,"none",NA,NA
"97571","all","X2799","dich","a2",9757,0.218925193533216,-Inf,Inf,TRUE,"none",NA,NA
"9758","all","X2799","dich","d",9758,4.25292968558469,-Inf,Inf,TRUE,"none",NA,NA
"9759","all","X2799","dich","g",9759,0,0,1,FALSE,"none",NA,NA
"9760","all","X2799","dich","u",9760,1,0,1,FALSE,"none",NA,NA
"9761","all","X2800","dich","a1",9761,0.851,-Inf,Inf,TRUE,"none",NA,NA
"97611","all","X2800","dich","a2",9761,0.455300418604073,-Inf,Inf,TRUE,"none",NA,NA
"9762","all","X2800","dich","d",9762,5.66057019870577,-Inf,Inf,TRUE,"none",NA,NA
"9763","all","X2800","dich","g",9763,0,0,1,FALSE,"none",NA,NA
"9764","all","X2800","dich","u",9764,1,0,1,FALSE,"none",NA,NA
"9765","all","X2801","dich","a1",9765,0.851,-Inf,Inf,TRUE,"none",NA,NA
"97651","all","X2801","dich","a2",9765,-0.0276857326464504,-Inf,Inf,TRUE,"none",NA,NA
"9766","all","X2801","dich","d",9766,4.85092435364643,-Inf,Inf,TRUE,"none",NA,NA
"9767","all","X2801","dich","g",9767,0,0,1,FALSE,"none",NA,NA
"9768","all","X2801","dich","u",9768,1,0,1,FALSE,"none",NA,NA
"9769","all","X2802","dich","a1",9769,0.851,-Inf,Inf,TRUE,"none",NA,NA
"97691","all","X2802","dich","a2",9769,-1.21251651614187,-Inf,Inf,TRUE,"none",NA,NA
"9770","all","X2802","dich","d",9770,3.56686004570934,-Inf,Inf,TRUE,"none",NA,NA
"97711","all","X2802","dich","g",9771,0,0,1,FALSE,"none",NA,NA
"9772","all","X2802","dich","u",9772,1,0,1,FALSE,"none",NA,NA
"9773","all","X2803","dich","a1",9773,0.851,-Inf,Inf,TRUE,"none",NA,NA
"97731","all","X2803","dich","a2",9773,-0.724451168293115,-Inf,Inf,TRUE,"none",NA,NA
"9774","all","X2803","dich","d",9774,3.61890465889073,-Inf,Inf,TRUE,"none",NA,NA
"9775","all","X2803","dich","g",9775,0,0,1,FALSE,"none",NA,NA
"9776","all","X2803","dich","u",9776,1,0,1,FALSE,"none",NA,NA
"9777","all","X2804","dich","a1",9777,0.851,-Inf,Inf,TRUE,"none",NA,NA
"97771","all","X2804","dich","a2",9777,0.176074164984945,-Inf,Inf,TRUE,"none",NA,NA
"9778","all","X2804","dich","d",9778,3.42041680268646,-Inf,Inf,TRUE,"none",NA,NA
"9779","all","X2804","dich","g",9779,0,0,1,FALSE,"none",NA,NA
"9780","all","X2804","dich","u",9780,1,0,1,FALSE,"none",NA,NA
"9781","all","X2805","dich","a1",9781,0.851,-Inf,Inf,TRUE,"none",NA,NA
"97811","all","X2805","dich","a2",9781,0.332692556001707,-Inf,Inf,TRUE,"none",NA,NA
"9782","all","X2805","dich","d",9782,3.13567573844571,-Inf,Inf,TRUE,"none",NA,NA
"9783","all","X2805","dich","g",9783,0,0,1,FALSE,"none",NA,NA
"9784","all","X2805","dich","u",9784,1,0,1,FALSE,"none",NA,NA
"9785","all","X2806","dich","a1",9785,0.851,-Inf,Inf,TRUE,"none",NA,NA
"97851","all","X2806","dich","a2",9785,-0.0487595690396055,-Inf,Inf,TRUE,"none",NA,NA
"9786","all","X2806","dich","d",9786,3.81905689489585,-Inf,Inf,TRUE,"none",NA,NA
"9787","all","X2806","dich","g",9787,0,0,1,FALSE,"none",NA,NA
"9788","all","X2806","dich","u",9788,1,0,1,FALSE,"none",NA,NA
"9789","all","X2807","dich","a1",9789,0.851,-Inf,Inf,TRUE,"none",NA,NA
"97891","all","X2807","dich","a2",9789,0.418273091579011,-Inf,Inf,TRUE,"none",NA,NA
"9790","all","X2807","dich","d",9790,4.28749901158046,-Inf,Inf,TRUE,"none",NA,NA
"9791","all","X2807","dich","g",9791,0,0,1,FALSE,"none",NA,NA
"9792","all","X2807","dich","u",9792,1,0,1,FALSE,"none",NA,NA
"9793","all","X2808","dich","a1",9793,0.851,-Inf,Inf,TRUE,"none",NA,NA
"97931","all","X2808","dich","a2",9793,-0.237796391331817,-Inf,Inf,TRUE,"none",NA,NA
"9794","all","X2808","dich","d",9794,3.19535795508002,-Inf,Inf,TRUE,"none",NA,NA
"9795","all","X2808","dich","g",9795,0,0,1,FALSE,"none",NA,NA
"9796","all","X2808","dich","u",9796,1,0,1,FALSE,"none",NA,NA
"9797","all","X2809","dich","a1",9797,0.851,-Inf,Inf,TRUE,"none",NA,NA
"97971","all","X2809","dich","a2",9797,-0.470676761948274,-Inf,Inf,TRUE,"none",NA,NA
"9798","all","X2809","dich","d",9798,5.56437648369973,-Inf,Inf,TRUE,"none",NA,NA
"9799","all","X2809","dich","g",9799,0,0,1,FALSE,"none",NA,NA
"9800","all","X2809","dich","u",9800,1,0,1,FALSE,"none",NA,NA
"9801","all","X2810","dich","a1",9801,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98011","all","X2810","dich","a2",9801,-0.394287231659343,-Inf,Inf,TRUE,"none",NA,NA
"9802","all","X2810","dich","d",9802,5.56437648369973,-Inf,Inf,TRUE,"none",NA,NA
"9803","all","X2810","dich","g",9803,0,0,1,FALSE,"none",NA,NA
"9804","all","X2810","dich","u",9804,1,0,1,FALSE,"none",NA,NA
"9805","all","X2812","dich","a1",9805,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98051","all","X2812","dich","a2",9805,0.136889843024928,-Inf,Inf,TRUE,"none",NA,NA
"9806","all","X2812","dich","d",9806,5.11346872072683,-Inf,Inf,TRUE,"none",NA,NA
"9807","all","X2812","dich","g",9807,0,0,1,FALSE,"none",NA,NA
"9808","all","X2812","dich","u",9808,1,0,1,FALSE,"none",NA,NA
"9809","all","X2813","dich","a1",9809,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98091","all","X2813","dich","a2",9809,0.0979690838368369,-Inf,Inf,TRUE,"none",NA,NA
"9810","all","X2813","dich","d",9810,5.71426579404546,-Inf,Inf,TRUE,"none",NA,NA
"98111","all","X2813","dich","g",9811,0,0,1,FALSE,"none",NA,NA
"9812","all","X2813","dich","u",9812,1,0,1,FALSE,"none",NA,NA
"9813","all","X2815","dich","a1",9813,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98131","all","X2815","dich","a2",9813,0.0952986278722702,-Inf,Inf,TRUE,"none",NA,NA
"9814","all","X2815","dich","d",9814,3.51720290384012,-Inf,Inf,TRUE,"none",NA,NA
"9815","all","X2815","dich","g",9815,0,0,1,FALSE,"none",NA,NA
"9816","all","X2815","dich","u",9816,1,0,1,FALSE,"none",NA,NA
"9817","all","X2816","dich","a1",9817,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98171","all","X2816","dich","a2",9817,-0.0634128335360675,-Inf,Inf,TRUE,"none",NA,NA
"9818","all","X2816","dich","d",9818,3.91511903183562,-Inf,Inf,TRUE,"none",NA,NA
"9819","all","X2816","dich","g",9819,0,0,1,FALSE,"none",NA,NA
"9820","all","X2816","dich","u",9820,1,0,1,FALSE,"none",NA,NA
"9821","all","X2817","dich","a1",9821,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98211","all","X2817","dich","a2",9821,0.427975829063386,-Inf,Inf,TRUE,"none",NA,NA
"9822","all","X2817","dich","d",9822,4.06904821890764,-Inf,Inf,TRUE,"none",NA,NA
"9823","all","X2817","dich","g",9823,0,0,1,FALSE,"none",NA,NA
"9824","all","X2817","dich","u",9824,1,0,1,FALSE,"none",NA,NA
"9825","all","X2818","dich","a1",9825,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98251","all","X2818","dich","a2",9825,0.650581016412456,-Inf,Inf,TRUE,"none",NA,NA
"9826","all","X2818","dich","d",9826,4.61453868282098,-Inf,Inf,TRUE,"none",NA,NA
"9827","all","X2818","dich","g",9827,0,0,1,FALSE,"none",NA,NA
"9828","all","X2818","dich","u",9828,1,0,1,FALSE,"none",NA,NA
"9829","all","X2819","dich","a1",9829,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98291","all","X2819","dich","a2",9829,-0.146028954318977,-Inf,Inf,TRUE,"none",NA,NA
"9830","all","X2819","dich","d",9830,4.43053644610154,-Inf,Inf,TRUE,"none",NA,NA
"9831","all","X2819","dich","g",9831,0,0,1,FALSE,"none",NA,NA
"9832","all","X2819","dich","u",9832,1,0,1,FALSE,"none",NA,NA
"9833","all","X2820","dich","a1",9833,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98331","all","X2820","dich","a2",9833,-0.320518505421628,-Inf,Inf,TRUE,"none",NA,NA
"9834","all","X2820","dich","d",9834,5.18939427470979,-Inf,Inf,TRUE,"none",NA,NA
"9835","all","X2820","dich","g",9835,0,0,1,FALSE,"none",NA,NA
"9836","all","X2820","dich","u",9836,1,0,1,FALSE,"none",NA,NA
"9837","all","X2821","dich","a1",9837,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98371","all","X2821","dich","a2",9837,0.026922149831424,-Inf,Inf,TRUE,"none",NA,NA
"9838","all","X2821","dich","d",9838,6.69135208375702,-Inf,Inf,TRUE,"none",NA,NA
"9839","all","X2821","dich","g",9839,0,0,1,FALSE,"none",NA,NA
"9840","all","X2821","dich","u",9840,1,0,1,FALSE,"none",NA,NA
"9841","all","X2822","dich","a1",9841,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98411","all","X2822","dich","a2",9841,-0.237379060807535,-Inf,Inf,TRUE,"none",NA,NA
"9842","all","X2822","dich","d",9842,3.70689818053601,-Inf,Inf,TRUE,"none",NA,NA
"9843","all","X2822","dich","g",9843,0,0,1,FALSE,"none",NA,NA
"9844","all","X2822","dich","u",9844,1,0,1,FALSE,"none",NA,NA
"9845","all","X2823","dich","a1",9845,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98451","all","X2823","dich","a2",9845,-0.177278313200042,-Inf,Inf,TRUE,"none",NA,NA
"9846","all","X2823","dich","d",9846,6.47054624387976,-Inf,Inf,TRUE,"none",NA,NA
"9847","all","X2823","dich","g",9847,0,0,1,FALSE,"none",NA,NA
"9848","all","X2823","dich","u",9848,1,0,1,FALSE,"none",NA,NA
"9849","all","X2824","dich","a1",9849,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98491","all","X2824","dich","a2",9849,0.224973463826203,-Inf,Inf,TRUE,"none",NA,NA
"9850","all","X2824","dich","d",9850,6.30982663194729,-Inf,Inf,TRUE,"none",NA,NA
"98511","all","X2824","dich","g",9851,0,0,1,FALSE,"none",NA,NA
"9852","all","X2824","dich","u",9852,1,0,1,FALSE,"none",NA,NA
"9853","all","X2825","dich","a1",9853,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98531","all","X2825","dich","a2",9853,-0.265763479225444,-Inf,Inf,TRUE,"none",NA,NA
"9854","all","X2825","dich","d",9854,6.69135208375702,-Inf,Inf,TRUE,"none",NA,NA
"9855","all","X2825","dich","g",9855,0,0,1,FALSE,"none",NA,NA
"9856","all","X2825","dich","u",9856,1,0,1,FALSE,"none",NA,NA
"9857","all","X2826","dich","a1",9857,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98571","all","X2826","dich","a2",9857,-0.142806048536611,-Inf,Inf,TRUE,"none",NA,NA
"9858","all","X2826","dich","d",9858,2.9194105942929,-Inf,Inf,TRUE,"none",NA,NA
"9859","all","X2826","dich","g",9859,0,0,1,FALSE,"none",NA,NA
"9860","all","X2826","dich","u",9860,1,0,1,FALSE,"none",NA,NA
"9861","all","X2827","dich","a1",9861,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98611","all","X2827","dich","a2",9861,-0.0648032905764448,-Inf,Inf,TRUE,"none",NA,NA
"9862","all","X2827","dich","d",9862,3.31763683707207,-Inf,Inf,TRUE,"none",NA,NA
"9863","all","X2827","dich","g",9863,0,0,1,FALSE,"none",NA,NA
"9864","all","X2827","dich","u",9864,1,0,1,FALSE,"none",NA,NA
"9865","all","X2828","dich","a1",9865,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98651","all","X2828","dich","a2",9865,0.721028712676025,-Inf,Inf,TRUE,"none",NA,NA
"9866","all","X2828","dich","d",9866,4.1044814801558,-Inf,Inf,TRUE,"none",NA,NA
"9867","all","X2828","dich","g",9867,0,0,1,FALSE,"none",NA,NA
"9868","all","X2828","dich","u",9868,1,0,1,FALSE,"none",NA,NA
"9869","all","X2829","dich","a1",9869,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98691","all","X2829","dich","a2",9869,0.0137811239760674,-Inf,Inf,TRUE,"none",NA,NA
"9870","all","X2829","dich","d",9870,4.12639931140329,-Inf,Inf,TRUE,"none",NA,NA
"9871","all","X2829","dich","g",9871,0,0,1,FALSE,"none",NA,NA
"9872","all","X2829","dich","u",9872,1,0,1,FALSE,"none",NA,NA
"9873","all","X2830","dich","a1",9873,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98731","all","X2830","dich","a2",9873,0.0506992546435066,-Inf,Inf,TRUE,"none",NA,NA
"9874","all","X2830","dich","d",9874,6.47054624387976,-Inf,Inf,TRUE,"none",NA,NA
"9875","all","X2830","dich","g",9875,0,0,1,FALSE,"none",NA,NA
"9876","all","X2830","dich","u",9876,1,0,1,FALSE,"none",NA,NA
"9877","all","X2831","dich","a1",9877,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98771","all","X2831","dich","a2",9877,0.660310950086962,-Inf,Inf,TRUE,"none",NA,NA
"9878","all","X2831","dich","d",9878,6.30982663194729,-Inf,Inf,TRUE,"none",NA,NA
"9879","all","X2831","dich","g",9879,0,0,1,FALSE,"none",NA,NA
"9880","all","X2831","dich","u",9880,1,0,1,FALSE,"none",NA,NA
"9881","all","X2833","dich","a1",9881,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98811","all","X2833","dich","a2",9881,0.110636446250773,-Inf,Inf,TRUE,"none",NA,NA
"9882","all","X2833","dich","d",9882,7.05473474552927,-Inf,Inf,TRUE,"none",NA,NA
"9883","all","X2833","dich","g",9883,0,0,1,FALSE,"none",NA,NA
"9884","all","X2833","dich","u",9884,1,0,1,FALSE,"none",NA,NA
"9885","all","X2834","dich","a1",9885,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98851","all","X2834","dich","a2",9885,0.122035827293563,-Inf,Inf,TRUE,"none",NA,NA
"9886","all","X2834","dich","d",9886,5.90726020008582,-Inf,Inf,TRUE,"none",NA,NA
"9887","all","X2834","dich","g",9887,0,0,1,FALSE,"none",NA,NA
"9888","all","X2834","dich","u",9888,1,0,1,FALSE,"none",NA,NA
"9889","all","X2835","dich","a1",9889,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98891","all","X2835","dich","a2",9889,0.189830759256403,-Inf,Inf,TRUE,"none",NA,NA
"9890","all","X2835","dich","d",9890,4.72421024487088,-Inf,Inf,TRUE,"none",NA,NA
"98911","all","X2835","dich","g",9891,0,0,1,FALSE,"none",NA,NA
"9892","all","X2835","dich","u",9892,1,0,1,FALSE,"none",NA,NA
"9893","all","X2836","dich","a1",9893,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98931","all","X2836","dich","a2",9893,-1.06528518915894,-Inf,Inf,TRUE,"none",NA,NA
"9894","all","X2836","dich","d",9894,4.21148912167363,-Inf,Inf,TRUE,"none",NA,NA
"9895","all","X2836","dich","g",9895,0,0,1,FALSE,"none",NA,NA
"9896","all","X2836","dich","u",9896,1,0,1,FALSE,"none",NA,NA
"9897","all","X2837","dich","a1",9897,0.851,-Inf,Inf,TRUE,"none",NA,NA
"98971","all","X2837","dich","a2",9897,-0.0730201806150476,-Inf,Inf,TRUE,"none",NA,NA
"9898","all","X2837","dich","d",9898,5.77259898905453,-Inf,Inf,TRUE,"none",NA,NA
"9899","all","X2837","dich","g",9899,0,0,1,FALSE,"none",NA,NA
"9900","all","X2837","dich","u",9900,1,0,1,FALSE,"none",NA,NA
"9901","all","X2839","dich","a1",9901,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99011","all","X2839","dich","a2",9901,-0.260273212704316,-Inf,Inf,TRUE,"none",NA,NA
"9902","all","X2839","dich","d",9902,7.05473474552927,-Inf,Inf,TRUE,"none",NA,NA
"9903","all","X2839","dich","g",9903,0,0,1,FALSE,"none",NA,NA
"9904","all","X2839","dich","u",9904,1,0,1,FALSE,"none",NA,NA
"9905","all","X2840","dich","a1",9905,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99051","all","X2840","dich","a2",9905,0.169438547174355,-Inf,Inf,TRUE,"none",NA,NA
"9906","all","X2840","dich","d",9906,3.27764075380069,-Inf,Inf,TRUE,"none",NA,NA
"9907","all","X2840","dich","g",9907,0,0,1,FALSE,"none",NA,NA
"9908","all","X2840","dich","u",9908,1,0,1,FALSE,"none",NA,NA
"9909","all","X2841","dich","a1",9909,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99091","all","X2841","dich","a2",9909,0.0130690512830163,-Inf,Inf,TRUE,"none",NA,NA
"9910","all","X2841","dich","d",9910,3.64590830402409,-Inf,Inf,TRUE,"none",NA,NA
"9911","all","X2841","dich","g",9911,0,0,1,FALSE,"none",NA,NA
"9912","all","X2841","dich","u",9912,1,0,1,FALSE,"none",NA,NA
"9913","all","X2842","dich","a1",9913,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99131","all","X2842","dich","a2",9913,0.222061107011676,-Inf,Inf,TRUE,"none",NA,NA
"9914","all","X2842","dich","d",9914,5.30445608449434,-Inf,Inf,TRUE,"none",NA,NA
"9915","all","X2842","dich","g",9915,0,0,1,FALSE,"none",NA,NA
"9916","all","X2842","dich","u",9916,1,0,1,FALSE,"none",NA,NA
"9917","all","X2843","dich","a1",9917,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99171","all","X2843","dich","a2",9917,-0.406234273846804,-Inf,Inf,TRUE,"none",NA,NA
"9918","all","X2843","dich","d",9918,5.98660997791425,-Inf,Inf,TRUE,"none",NA,NA
"9919","all","X2843","dich","g",9919,0,0,1,FALSE,"none",NA,NA
"9920","all","X2843","dich","u",9920,1,0,1,FALSE,"none",NA,NA
"9921","all","X2844","dich","a1",9921,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99211","all","X2844","dich","a2",9921,-0.357550405706333,-Inf,Inf,TRUE,"none",NA,NA
"9922","all","X2844","dich","d",9922,4.78508268753093,-Inf,Inf,TRUE,"none",NA,NA
"9923","all","X2844","dich","g",9923,0,0,1,FALSE,"none",NA,NA
"9924","all","X2844","dich","u",9924,1,0,1,FALSE,"none",NA,NA
"9925","all","X2846","dich","a1",9925,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99251","all","X2846","dich","a2",9925,0.304123812472015,-Inf,Inf,TRUE,"none",NA,NA
"9926","all","X2846","dich","d",9926,4.2614490284695,-Inf,Inf,TRUE,"none",NA,NA
"9927","all","X2846","dich","g",9927,0,0,1,FALSE,"none",NA,NA
"9928","all","X2846","dich","u",9928,1,0,1,FALSE,"none",NA,NA
"9929","all","X2847","dich","a1",9929,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99291","all","X2847","dich","a2",9929,0.0803910253404156,-Inf,Inf,TRUE,"none",NA,NA
"9930","all","X2847","dich","d",9930,5.77259898905453,-Inf,Inf,TRUE,"none",NA,NA
"99311","all","X2847","dich","g",9931,0,0,1,FALSE,"none",NA,NA
"9932","all","X2847","dich","u",9932,1,0,1,FALSE,"none",NA,NA
"9933","all","X2848","dich","a1",9933,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99331","all","X2848","dich","a2",9933,1.26207969509423,-Inf,Inf,TRUE,"none",NA,NA
"9934","all","X2848","dich","d",9934,5.83650925562905,-Inf,Inf,TRUE,"none",NA,NA
"9935","all","X2848","dich","g",9935,0,0,1,FALSE,"none",NA,NA
"9936","all","X2848","dich","u",9936,1,0,1,FALSE,"none",NA,NA
"9937","all","X2849","dich","a1",9937,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99371","all","X2849","dich","a2",9937,0.755012184775355,-Inf,Inf,TRUE,"none",NA,NA
"9938","all","X2849","dich","d",9938,5.27395820585669,-Inf,Inf,TRUE,"none",NA,NA
"9939","all","X2849","dich","g",9939,0,0,1,FALSE,"none",NA,NA
"9940","all","X2849","dich","u",9940,1,0,1,FALSE,"none",NA,NA
"9941","all","X2850","dich","a1",9941,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99411","all","X2850","dich","a2",9941,0.379911778467398,-Inf,Inf,TRUE,"none",NA,NA
"9942","all","X2850","dich","d",9942,6.18268580672277,-Inf,Inf,TRUE,"none",NA,NA
"9943","all","X2850","dich","g",9943,0,0,1,FALSE,"none",NA,NA
"9944","all","X2850","dich","u",9944,1,0,1,FALSE,"none",NA,NA
"9945","all","X2851","dich","a1",9945,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99451","all","X2851","dich","a2",9945,-0.897273805958861,-Inf,Inf,TRUE,"none",NA,NA
"9946","all","X2851","dich","d",9946,4.06904821890764,-Inf,Inf,TRUE,"none",NA,NA
"9947","all","X2851","dich","g",9947,0,0,1,FALSE,"none",NA,NA
"9948","all","X2851","dich","u",9948,1,0,1,FALSE,"none",NA,NA
"9949","all","X2852","dich","a1",9949,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99491","all","X2852","dich","a2",9949,1.03535070707958,-Inf,Inf,TRUE,"none",NA,NA
"9950","all","X2852","dich","d",9950,4.60179377549661,-Inf,Inf,TRUE,"none",NA,NA
"9951","all","X2852","dich","g",9951,0,0,1,FALSE,"none",NA,NA
"9952","all","X2852","dich","u",9952,1,0,1,FALSE,"none",NA,NA
"9953","all","X2853","dich","a1",9953,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99531","all","X2853","dich","a2",9953,0.222461531291004,-Inf,Inf,TRUE,"none",NA,NA
"9954","all","X2853","dich","d",9954,5.27395820585669,-Inf,Inf,TRUE,"none",NA,NA
"9955","all","X2853","dich","g",9955,0,0,1,FALSE,"none",NA,NA
"9956","all","X2853","dich","u",9956,1,0,1,FALSE,"none",NA,NA
"9957","all","X2854","dich","a1",9957,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99571","all","X2854","dich","a2",9957,0.688665987330187,-Inf,Inf,TRUE,"none",NA,NA
"9958","all","X2854","dich","d",9958,5.77259898905453,-Inf,Inf,TRUE,"none",NA,NA
"9959","all","X2854","dich","g",9959,0,0,1,FALSE,"none",NA,NA
"9960","all","X2854","dich","u",9960,1,0,1,FALSE,"none",NA,NA
"9961","all","X2855","dich","a1",9961,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99611","all","X2855","dich","a2",9961,0.776465735088274,-Inf,Inf,TRUE,"none",NA,NA
"9962","all","X2855","dich","d",9962,5.83650925562905,-Inf,Inf,TRUE,"none",NA,NA
"9963","all","X2855","dich","g",9963,0,0,1,FALSE,"none",NA,NA
"9964","all","X2855","dich","u",9964,1,0,1,FALSE,"none",NA,NA
"9965","all","X2856","dich","a1",9965,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99651","all","X2856","dich","a2",9965,-0.304824045021925,-Inf,Inf,TRUE,"none",NA,NA
"9966","all","X2856","dich","d",9966,4.50621860452248,-Inf,Inf,TRUE,"none",NA,NA
"9967","all","X2856","dich","g",9967,0,0,1,FALSE,"none",NA,NA
"9968","all","X2856","dich","u",9968,1,0,1,FALSE,"none",NA,NA
"9969","all","X2857","dich","a1",9969,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99691","all","X2857","dich","a2",9969,0.190257292642663,-Inf,Inf,TRUE,"none",NA,NA
"9970","all","X2857","dich","d",9970,3.84084456102823,-Inf,Inf,TRUE,"none",NA,NA
"99711","all","X2857","dich","g",9971,0,0,1,FALSE,"none",NA,NA
"9972","all","X2857","dich","u",9972,1,0,1,FALSE,"none",NA,NA
"9973","all","X2858","dich","a1",9973,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99731","all","X2858","dich","a2",9973,0.161223118554682,-Inf,Inf,TRUE,"none",NA,NA
"9974","all","X2858","dich","d",9974,2.57337317658376,-Inf,Inf,TRUE,"none",NA,NA
"9975","all","X2858","dich","g",9975,0,0,1,FALSE,"none",NA,NA
"9976","all","X2858","dich","u",9976,1,0,1,FALSE,"none",NA,NA
"9977","all","X2859","dich","a1",9977,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99771","all","X2859","dich","a2",9977,0.334063792850608,-Inf,Inf,TRUE,"none",NA,NA
"9978","all","X2859","dich","d",9978,4.94172441778302,-Inf,Inf,TRUE,"none",NA,NA
"9979","all","X2859","dich","g",9979,0,0,1,FALSE,"none",NA,NA
"9980","all","X2859","dich","u",9980,1,0,1,FALSE,"none",NA,NA
"9981","all","X2860","dich","a1",9981,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99811","all","X2860","dich","a2",9981,1.05560822760175,-Inf,Inf,TRUE,"none",NA,NA
"9982","all","X2860","dich","d",9982,4.41007173006807,-Inf,Inf,TRUE,"none",NA,NA
"9983","all","X2860","dich","g",9983,0,0,1,FALSE,"none",NA,NA
"9984","all","X2860","dich","u",9984,1,0,1,FALSE,"none",NA,NA
"9985","all","X2861","dich","a1",9985,0.851,-Inf,Inf,TRUE,"none",NA,NA
"99851","all","X2861","dich","a2",9985,0.241137347368204,-Inf,Inf,TRUE,"none",NA,NA
"9986","all","X2861","dich","d",9986,3.61890465889073,-Inf,Inf,TRUE,"none",NA,NA
"9987","all","X2861","dich","g",9987,0,0,1,FALSE,"none",NA,NA
"9988","all","X2861","dich","u",9988,1,0,1,FALSE,"none",NA,NA
